-2.92845	0.112281	-0.973773	 0
-2.43598	0.833339	-1.95073	 0
-1.94491	-0.193626	-1.74827	 0
-2.91607	-0.183746	-1.26308	 0
-1.94394	-0.198801	-1.30842	 0
-1.95932	-0.176205	-0.967418	 0
-2.40008	-0.187562	-1.96788	 0
-2.93422	0.719511	-0.966559	 0
-2.93598	0.167136	-0.998791	 0
-1.94198	0.821322	-1.88917	 0
-2.63126	0.82389	-1.92567	 0
-0.708443	2.08676	-0.40862	 0
-2.87211	0.803324	-1.95677	 0
-2.64451	-0.173831	-0.966924	 0
-2.93705	-0.199066	-1.75002	 0
-2.6483	0.828476	-1.98568	 0
-1.91398	0.615701	-1.97497	 0
-1.94177	0.735999	-0.978872	 0
-2.0734	0.806146	-0.965234	 0
-2.84156	0.83613	-1.9408	 0
-2.93167	-0.1946	-1.59873	 0
1.3924	0.709199	0.844514	 1
1.42001	1.3075	1.79695	 1
0.12163	2.11962	-0.416598	 1
2.37983	1.69505	1.32246	 1
1.99337	1.72534	1.82289	 1
0.302651	1.13292	0.0108302	 1
1.41745	1.72385	1.77824	 1
1.68784	1.67704	0.834225	 1
0.30396	1.11493	0.38993	 1
1.52581	0.708759	0.843281	 1
1.40432	1.54984	0.837633	 1
2.08942	1.73428	1.82357	 1
2.00619	1.687	0.828525	 1
2.06067	0.735225	0.817356	 1
1.8976	1.67632	1.85262	 1
1.8042	0.684189	0.83727	 1
2.41907	0.670989	1.70395	 1
2.41288	1.71455	0.821851	 1
1.4204	1.68263	1.48428	 1
2.40766	0.793628	0.857041	 1
0.361302	0.206967	-3.17769	 2
0.380389	-0.761781	-3.16954	 2
0.375612	0.206735	-3.79964	 2
-0.625611	0.195335	-3.49179	 2
-0.068948	0.189853	-3.18667	 2
0.369338	-0.798666	-3.36167	 2
-0.429447	-0.82096	-3.17116	 2
-0.623827	0.195877	-4.08348	 2
0.388268	-0.531238	-4.1892	 2
0.289385	0.204582	-4.19233	 2
-0.628078	0.197682	-3.22067	 2
-0.559564	-0.808031	-3.19545	 2
0.370689	-0.8103	-4.00077	 2
-0.607113	-0.799497	-3.34107	 2
0.368381	-0.401872	-4.18559	 2
0.3424	-0.784899	-4.19007	 2
-0.601874	-0.802972	-4.1686	 2
0.366377	0.198693	-4.08164	 2
-0.63486	0.203401	-3.32756	 2
-0.634079	0.19247	-4.18759	 2
0.366634	-0.63202	-4.1894	 2
0.368966	-0.742633	-3.20837	 2
-0.627111	-0.719306	-3.18464	 2
-0.614799	-0.602739	-4.14217	 2
0.380623	-0.545228	-3.15483	 2
-0.616546	-0.795729	-3.89644	 2
0.360461	-0.788795	-3.41441	 2
-0.586684	-0.790699	-4.20159	 2
0.369623	-0.793191	-3.61823	 2
0.382023	-0.131511	-3.17912	 2
-0.609236	0.194811	-3.34824	 2
-0.618184	-0.807489	-3.20219	 2
0.363489	-0.781702	-3.40652	 2
-0.634462	0.23476	-3.23212	 2
-0.605302	-0.0820454	-3.17919	 2
0.385153	-0.8036	-3.55606	 2
-0.630509	-0.813592	-4.03463	 2
-0.628377	-0.801741	-3.82372	 2
0.36158	0.20935	-3.79749	 2
0.371896	-0.796483	-3.38167	 2
0.344942	0.210973	-4.20924	 2
-0.157108	0.207521	-3.16096	 2
0.211291	-0.799941	-3.20295	 2
0.369349	-0.668543	-3.20713	 2
-0.607911	0.0847749	-3.21164	 2
0.365926	0.212426	-3.39322	 2
0.36158	-0.0836316	-3.17989	 2
-0.362126	-0.810301	-4.19631	 2
0.36786	-0.465365	-4.18292	 2
0.385156	-0.811429	-4.02447	 2
-0.636408	-0.443986	-3.19	 2
-0.636257	0.0412141	-3.16884	 2
0.376621	-0.297485	-3.21007	 2
0.265426	0.210357	-3.19054	 2
-0.609795	0.190208	-4.0056	 2
-0.325265	-0.806265	-4.18975	 2
-0.450074	-0.80062	-4.18163	 2
0.374098	-0.794042	-3.51331	 2
-0.612277	-0.699467	-4.17594	 2
0.371601	-0.775931	-4.19321	 2
0.373784	-0.356987	-3.19241	 2
-0.528432	0.192756	-3.17129	 2
-0.620874	0.0198012	-3.19175	 2
0.366765	0.197878	-4.12376	 2
0.377052	-0.794174	-3.3113	 2
-0.333733	0.199608	-3.19967	 2
-0.63063	-0.205758	-4.18582	 2
-0.617084	-0.800987	-3.7574	 2
-0.635202	-0.796656	-3.91746	 2
0.395285	0.190276	-3.48087	 2
-0.623521	-0.0446581	-4.20211	 2
-0.612442	-0.064167	-3.18922	 2
-0.15995	-0.796736	-4.19325	 2
0.369163	-0.792142	-3.85505	 2
-0.619976	0.0439075	-4.18659	 2
0.376009	-0.174922	-3.22227	 2
0.379892	-0.799116	-4.10114	 2
0.37267	-0.806902	-3.49779	 2
-0.64939	-0.79532	-4.08859	 2
-0.638907	0.209973	-3.60042	 2
-0.636593	-0.791652	-3.81908	 2
-0.618146	-0.333639	-3.16979	 2
0.372633	-0.811077	-3.74089	 2
0.362329	0.226031	-3.74402	 2
-0.616808	0.191916	-3.65659	 2
-0.260193	-0.806983	-4.15985	 2
-0.518271	-0.803317	-3.19776	 2
-0.631944	-0.0448789	-4.18362	 2
-0.620555	-0.0860253	-4.19263	 2
0.0579097	0.212251	-4.15297	 2
-0.602456	0.205386	-3.16814	 2
-0.622325	-0.00593262	-4.19404	 2
0.38651	0.200719	-3.21992	 2
0.374913	0.190363	-3.28117	 2
-0.624502	-0.795435	-3.55885	 2
