0.612264	-0.826208	0.415726	 0
-0.455126	-0.570782	-0.340873	 0
0.607303	0.168459	0.915055	 0
-0.379321	-0.833823	0.366684	 0
0.243554	0.15852	0.098871	 0
-0.157887	0.175153	0.0982348	 0
0.504741	-0.831361	1.08356	 0
-0.394856	0.192263	0.256431	 0
0.617449	-0.301374	0.0779032	 0
-0.17845	0.157881	1.11604	 0
0.0477844	0.183794	0.0838883	 0
-0.164795	0.416342	-0.991974	 0
0.526952	0.175207	0.005918	 0
0.584911	-0.0894506	1.10013	 0
0.606086	-0.657462	1.08526	 0
-0.385089	-0.84334	0.525666	 0
0.556813	-0.154378	0.0113518	 0
0.6069	-0.149447	0.0615033	 0
-0.085063	0.138772	0.103367	 0
0.630337	-0.817578	1.04028	 0
0.582955	-0.842569	0.570533	 0
0.601107	0.184887	0.697789	 0
0.130059	-0.847374	1.08848	 0
0.121581	0.164221	1.08107	 0
0.616075	-0.156405	0.101671	 0
-0.409283	-0.622957	1.09979	 0
-0.504273	0.0421757	-0.00115648	 0
0.473199	-0.836248	1.08874	 0
0.620348	0.16683	0.713724	 0
-0.32705	-0.830339	0.0868786	 0
0.598494	0.192912	0.490777	 0
0.504554	-0.461772	-0.991829	 0
0.516955	0.185007	0.0945309	 0
0.152859	0.19244	1.05898	 0
0.524973	0.424962	-0.656679	 0
0.632437	-0.834512	0.0819028	 0
0.540255	0.428756	-0.124765	 0
-0.423147	-0.792613	0.409581	 0
0.571937	0.191475	0.868105	 0
0.161014	-0.864471	1.04767	 0
0.0229141	-0.811033	1.08911	 0
-0.237495	-0.571744	0.0157164	 0
-0.439229	-0.565942	-0.568139	 0
0.584099	0.20268	0.0769121	 0
0.544241	0.177187	1.0703	 0
0.334864	0.404599	0.0182698	 0
0.514364	-0.562836	-0.905775	 0
0.609684	-0.809268	0.487658	 0
0.600888	-0.361016	1.09057	 0
0.570601	0.40715	-0.964352	 0
0.585981	-0.792857	0.112104	 0
-0.369663	-0.845846	0.0984568	 0
0.588128	0.185906	0.72628	 0
-0.401492	-0.816084	1.0643	 0
-0.399285	-0.83797	0.584039	 0
-0.14608	0.195341	1.07455	 0
-0.4441	-0.599277	-0.859818	 0
0.539745	0.222851	0.00816046	 0
0.0189483	-0.81721	1.06345	 0
0.532142	-0.553926	-0.833742	 0
0.557204	0.077017	-1.00775	 0
0.534581	0.382699	0.00555821	 0
0.622577	0.16777	0.518403	 0
-0.409948	-0.0137525	1.09799	 0
0.553925	0.185306	-0.988874	 0
0.612329	0.178209	0.878964	 0
-0.385775	-0.333461	0.0972802	 0
0.193918	-0.822864	1.1033	 0
-0.400366	-0.70977	0.0785248	 0
-0.40856	-0.794455	0.175774	 0
-0.474075	-0.22268	-0.00301058	 0
-0.463709	-0.560293	-0.699934	 0
-0.177212	-0.8003	0.0748203	 0
-0.318795	-0.553849	0.000559741	 0
-0.454871	-0.545912	-1.01176	 0
0.587676	-0.408963	1.1096	 0
0.616079	0.141885	0.182353	 0
-0.474086	-0.543546	-0.705686	 0
0.114325	-2.57285	1.53329	 0
0.369647	-0.538063	0.00546804	 0
0.588822	0.190425	1.08706	 0
0.241862	0.184118	0.0985265	 0
0.355333	0.187448	0.0942339	 0
0.571963	0.0437423	1.09155	 0
-0.414818	0.1744	0.0805657	 0
0.369553	-0.54133	-0.00923642	 0
-0.4603	-0.564983	-0.485883	 0
-0.395985	-0.444384	1.07737	 0
0.590378	-0.473531	1.06802	 0
-0.394312	-0.817729	0.115183	 0
0.625655	-0.309911	0.0936045	 0
-0.399677	-0.860425	1.0173	 0
0.602137	0.118535	0.0992874	 0
-0.391204	0.183581	0.134392	 0
0.622605	-0.430247	1.09622	 0
0.255517	0.184739	1.07763	 0
-0.427348	-0.580781	0.0806108	 0
-0.473837	-0.46556	0.0121907	 0
0.606467	0.15932	0.50072	 0
-0.0173705	0.192336	0.0714614	 0
0.23872	0.412573	-0.985478	 0
-0.293118	0.17958	0.0879025	 0
-0.465651	0.393522	-0.769364	 0
0.562774	-0.028416	-0.973921	 0
-0.466102	0.035813	-0.979615	 0
-0.296856	-2.54792	1.41445	 0
0.145741	0.185269	1.06466	 0
-0.380147	-0.815659	0.444891	 0
0.60087	-0.603416	1.0893	 0
-0.393429	0.189729	0.991069	 0
-0.368477	-0.0352096	1.0673	 0
-0.405127	0.215658	0.0683266	 0
-0.3882	-0.502182	0.0813401	 0
-0.407193	-0.57213	-0.00729306	 0
-0.393356	-0.00172737	1.08766	 0
0.593382	-0.78672	0.153266	 0
-0.397146	-0.0112308	0.0703816	 0
0.550483	0.353592	-1.0072	 0
-0.420889	-0.125607	0.107533	 0
0.611501	0.187737	0.620639	 0
-0.368255	-0.836253	0.0881113	 0
0.594559	-0.800192	0.556025	 0
0.62111	0.180705	0.793789	 0
0.307578	-0.849174	1.11017	 0
-0.180391	0.449508	0.000638829	 0
0.239766	0.161381	1.08717	 0
0.574011	-0.786199	0.853508	 0
0.449133	-0.808929	0.0770054	 0
0.603905	-0.772757	1.08411	 0
0.53548	0.161656	1.08879	 0
0.600205	-0.0643572	1.07682	 0
-0.392892	-0.191072	0.0791807	 0
-0.457405	-0.588595	-0.36325	 0
-0.0321278	-0.574408	-0.963078	 0
-0.165564	-0.804752	1.06436	 0
-0.444506	-0.377901	-0.972143	 0
0.567393	-0.584849	-0.607874	 0
0.624972	-0.392955	0.0665915	 0
-0.399912	-0.127834	1.07858	 0
0.534339	-0.538037	-0.150865	 0
-0.385635	-0.630781	0.0673137	 0
0.387826	-0.83985	0.0964692	 0
-0.384482	-0.611774	-0.980627	 0
0.132345	-0.808268	0.117299	 0
-0.398339	-0.443404	1.08943	 0
0.364014	0.194951	1.10992	 0
-0.425316	0.188931	-0.968871	 0
-0.496756	-0.0146558	-1.00525	 0
0.21894	-0.568102	-0.999262	 0
-0.354335	0.191036	1.07782	 0
0.521534	0.404694	-0.989688	 0
0.506326	0.159019	1.0586	 0
0.589042	-0.664784	0.0444381	 0
0.557402	0.120412	0.0867486	 0
-0.158927	0.158971	0.0822476	 0
-0.411243	-0.580612	1.07639	 0
0.444279	-0.850259	1.07703	 0
-0.408274	-0.804298	0.613453	 0
-0.409863	-0.801312	0.885295	 0
0.0167718	0.182465	1.08057	 0
0.604378	-0.810776	0.423651	 0
0.611963	-0.458704	1.08852	 0
0.255987	0.166156	0.0603827	 0
0.613949	-0.796968	0.0821794	 0
0.609917	-0.192059	0.0854678	 0
0.605209	-0.827581	0.174845	 0
0.629656	-0.719336	0.0674782	 0
0.354272	0.174777	0.0709257	 0
-0.318705	-0.863075	0.0966638	 0
-0.0905636	0.153336	0.0707884	 0
-0.388583	-0.538431	-0.0147996	 0
-0.362789	-0.290885	1.06345	 0
0.526073	0.272374	0.0041346	 0
0.437545	0.178457	1.06495	 0
0.50274	-0.592299	-0.987359	 0
0.00377328	-0.550636	-0.999243	 0
-0.405033	0.0745464	0.0667591	 0
0.411584	-0.588746	-0.978671	 0
-0.396353	0.183541	0.96266	 0
0.553841	-0.589016	-0.489506	 0
0.606986	0.183492	0.375291	 0
-0.393097	-0.324727	1.09445	 0
0.396882	-0.821485	0.108969	 0
0.426845	0.181759	1.06824	 0
0.268277	0.17209	1.0751	 0
-0.41416	-0.200931	1.087	 0
0.567615	0.263168	-0.990693	 0
0.604208	-0.865025	0.557386	 0
-0.470564	-0.373617	-0.997509	 0
0.568565	0.379619	-0.79364	 0
0.621389	-0.400615	1.08087	 0
0.599865	-0.113338	1.07945	 0
0.61328	-0.120074	1.06859	 0
-0.396537	-0.330259	0.0923219	 0
0.289867	0.18938	1.0636	 0
0.022178	0.20477	0.100568	 0
0.278023	0.410831	-0.00181645	 0
0.235343	-0.851093	0.083663	 0
-0.450981	0.442881	-0.547973	 0
0.546994	-0.558397	-0.997781	 0
